id,cm_t0_p0,cm_t0_p1,cm_t0_p2,cm_t0_p3,cm_t1_p0,cm_t1_p1,cm_t1_p2,cm_t1_p3,cm_t2_p0,cm_t2_p1,cm_t2_p2,cm_t2_p3,cm_t3_p0,cm_t3_p1,cm_t3_p2,cm_t3_p3
ROI_0342__20181228T084351_20181228T090053_T33KZT,0,0,0,4888,0,0,0,230866,0,0,0,0,0,0,0,26390
ROI_0342__20190201T084159_20190201T090346_T33KZT,0,35707,552,7905,0,69949,46530,17918,0,0,0,0,0,69408,458,13717
ROI_0342__20190402T083559_20190402T085915_T34KBC,325,47115,20,5,1101,74918,874,168,4084,78218,4,0,15230,39939,0,143
ROI_0342__20190427T083601_20190427T090252_T33KZT,0,23,0,262121,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0342__20191103T084121_20191103T090537_T34KBC,0,0,0,258916,0,0,0,1167,0,0,0,0,0,0,0,2061
ROI_0343__20181221T023241_20181221T023241_T49KHR,0,821,0,44135,0,5435,0,64230,0,587,0,49060,0,935,0,96941
ROI_0343__20181221T023241_20181221T023241_T50KKA,0,26990,0,16770,0,33530,0,33956,0,17281,0,30755,0,34190,0,68672
ROI_0343__20190130T023251_20190130T023246_T50KKA,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0343__20200414T023251_20200414T023307_T50KKA,0,182677,0,627,0,3203,3,0,0,0,0,0,0,75634,0,0
ROI_0343__20200429T023249_20200429T023245_T49KHR,0,1726,0,1337,0,193502,0,15790,0,0,0,0,0,43595,0,6194
ROI_0362__20190706T201851_20190706T202346_T08VNL,0,212004,0,43433,0,5143,0,0,0,0,0,0,0,1564,0,0
ROI_0362__20190904T201931_20190904T202032_T08VNL,0,17764,1283,837,0,190643,3318,0,0,0,0,0,0,43353,2521,2425
ROI_0362__20190929T202229_20190929T202710_T08VNL,0,2474,40,549,0,2973,402,5557,4542,151707,32378,61522,0,0,0,0
ROI_0362__20200521T201901_20200521T202253_T08VNL,0,126543,102949,32652,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0362__20200630T201851_20200630T202618_T08VNL,0,58123,8171,107368,0,58074,137,14188,0,0,0,0,0,13803,0,2280
ROI_0374__20190505T043701_20190505T043704_T46RBU,24778,139201,11,1999,6016,32948,1807,856,0,0,0,0,370,54077,19,62
ROI_0374__20191017T043759_20191017T044357_T46RBU,60198,42003,45,13179,58,99556,671,46434,0,0,0,0,0,0,0,0
ROI_0374__20191226T044209_20191226T044950_T46RBV,37005,16597,4492,28212,36,63613,54533,1250,0,0,0,0,8,19719,34062,2617
ROI_0374__20200209T043931_20200209T044913_T46RBU,0,73317,0,188827,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0374__20200723T043659_20200723T043734_T46RBU,0,3931,1401,1404,475,53622,59377,94288,0,0,0,0,1314,26614,6061,13657
ROI_0391__20190331T120701_20190331T120655_T33XWF,0,129588,14397,118159,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0391__20190618T123701_20190618T123701_T33XWF,0,173390,8273,4025,0,2068,0,0,0,69143,1091,1397,0,2757,0,0
ROI_0391__20190723T123709_20190723T123706_T33XWF,0,109363,486,12380,0,60811,0,2041,0,0,0,0,0,70231,50,6782
ROI_0391__20200503T123701_20200503T123712_T33XWF,0,0,8383,0,0,0,208997,0,0,0,0,0,0,0,44764,0
ROI_0391__20200620T115651_20200620T115648_T33XWF,0,18798,780,6,0,181736,6088,0,0,0,0,0,0,44841,9895,0
ROI_0400__20190328T051651_20190328T052823_T44SME,0,144587,1780,115777,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0400__20190407T051651_20190407T051652_T44SME,0,43598,0,124530,0,52458,0,15958,0,0,0,0,0,11892,0,13708
ROI_0400__20190502T051659_20190502T052248_T44SME,0,42662,1,1069,0,164103,0,4,0,0,0,0,0,54278,0,27
ROI_0400__20190701T051659_20190701T052112_T44SME,0,34073,0,119382,0,4106,0,65391,0,0,0,0,0,1624,0,37568
ROI_0400__20200725T051649_20200725T052448_T44SME,0,108726,0,13280,0,51732,0,2148,0,3090,0,819,0,77113,0,5236
ROI_0405__20180705T122649_20180705T122651_T33XWG,0,75353,7578,8237,0,101006,1341,8434,0,0,0,0,0,49440,2649,8106
ROI_0405__20180728T123659_20180728T123654_T33XWG,0,70213,1385,0,0,115592,1259,0,0,0,0,0,0,62055,11640,0
ROI_0405__20190807T123701_20190807T123701_T33XWG,0,195405,6721,72,0,44367,2753,0,0,0,0,0,0,12305,521,0
ROI_0405__20200617T114651_20200617T114651_T33XWG,0,2637,0,259507,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0405__20200724T122659_20200724T122654_T33XWG,0,8928,852,13168,0,223175,1998,3835,0,10070,0,102,0,16,0,0
ROI_0413__20190112T144731_20190112T144727_T19LEC,0,29528,0,295,0,206256,0,9378,0,10007,0,2118,0,3511,0,1051
ROI_0413__20190402T144731_20190402T144934_T19LEC,0,45001,0,898,0,104193,195,94355,0,11244,0,2846,0,3412,0,0
ROI_0413__20190731T144741_20190731T145634_T19LEC,0,262140,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0413__20200327T144721_20200327T145522_T19LEC,0,38725,156,5944,0,79876,0,836,0,129086,0,2425,0,5096,0,0
ROI_0413__20200730T144729_20200730T145622_T19LEC,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20190127T144729_20190127T144731_T19LDD,0,14837,0,0,0,228440,0,0,0,0,0,0,0,18867,0,0
ROI_0428__20190303T144731_20190303T145229_T19LDD,827,59206,13826,19335,0,119005,443,0,0,0,0,0,0,47657,772,1073
ROI_0428__20190407T144739_20190407T145613_T19LDD,0,153561,88,12552,0,61003,0,275,0,0,0,0,0,33782,0,883
ROI_0428__20190502T144741_20190502T145234_T19LDD,0,113047,49651,99446,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0428__20200127T144701_20200127T145626_T19LDD,0,73596,2150,72453,0,622,8386,77855,0,0,0,0,0,1478,1700,23904
ROI_0489__20190427T015701_20190427T015656_T53TPN,8513,238293,286,15052,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0489__20190623T014701_20190623T014656_T53TPN,0,2566,28,469,0,210225,18669,7228,0,0,0,0,0,12894,4474,5591
ROI_0489__20190906T014659_20190906T015218_T53TPN,302,209452,26,2028,43,31697,332,441,0,0,0,0,0,17244,0,579
ROI_0489__20191014T015701_20191014T015655_T53TPN,8978,210032,0,3780,841,5147,0,21397,0,0,0,0,5440,398,0,6131
ROI_0489__20200528T014701_20200528T014658_T53TPN,60372,108267,253,496,373,32651,25203,482,1388,9005,180,138,6219,12763,2509,1845
ROI_0502__20180207T104211_20180207T104212_T33VWJ,0,0,0,122129,0,0,0,19771,0,0,0,120244,0,0,0,0
ROI_0502__20180316T103021_20180316T103018_T33VWJ,0,4,0,262140,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0502__20180520T103019_20180520T103020_T33VWJ,235043,0,0,14534,0,0,0,0,6604,0,0,5963,0,0,0,0
ROI_0502__20180707T104021_20180707T104023_T33VWJ,13,94122,0,0,0,105881,0,0,0,0,0,0,0,62128,0,0
ROI_0502__20200427T104031_20200427T104025_T33VVJ,0,3046,0,17,0,228436,0,985,0,0,0,0,0,29097,0,563
ROI_0503__20190319T190109_20190319T191114_T10TDK,0,1403,0,1660,0,610,0,43895,0,57445,0,141149,0,4198,0,11784
ROI_0503__20190324T190031_20190324T191219_T10TDK,78435,80158,2,103549,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20190428T185929_20190428T190154_T10TDK,169010,91925,1209,0,0,0,0,0,0,0,0,0,0,0,0,0
ROI_0503__20200318T190111_20200318T191148_T10TDK,0,3350,0,76360,0,56413,0,96821,0,579,0,10134,0,549,0,17938
ROI_0503__20200323T185939_20200323T191124_T10TDK,0,144,0,2919,0,11319,0,241153,0,0,0,0,0,1133,0,5476
ROI_0535__20190429T182929_20190429T183604_T11TPN,0,262137,0,7,0,0,0,0,0,0,0,0,0,0,0,0
